Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-3eqj,Randomise questionnaire elements?,Question Key,Response
6,1641130193916,02/01/2022 13:29:53,1641130193387,0,02/01/2022 13:29:53,62188,20,questionnaire-e2l7,,18259961,BLIND,5410148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1536x864,1519x722,,Demographics,2,173,No,weight-unit,metric
7,1641130193916,02/01/2022 13:29:53,1641130193387,0,02/01/2022 13:29:53,62188,20,questionnaire-e2l7,,18259961,BLIND,5410148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1536x864,1519x722,,Demographics,2,173,No,weight-first,75
8,1641130193916,02/01/2022 13:29:53,1641130193388,0,02/01/2022 13:29:53,62188,20,questionnaire-e2l7,,18259961,BLIND,5410148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1536x864,1519x722,,Demographics,2,173,No,weight-second,
9,1641130193916,02/01/2022 13:29:53,1641130193388,0,02/01/2022 13:29:53,62188,20,questionnaire-e2l7,,18259961,BLIND,5410148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1536x864,1519x722,,Demographics,2,173,No,age_in_years ,57
10,1641130193916,02/01/2022 13:29:53,1641130193389,0,02/01/2022 13:29:53,62188,20,questionnaire-e2l7,,18259961,BLIND,5410148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1536x864,1519x722,,Demographics,2,173,No,education ,Postgraduate qualification (Masters or PhD)
11,1641130193916,02/01/2022 13:29:53,1641130193389,0,02/01/2022 13:29:53,62188,20,questionnaire-e2l7,,18259961,BLIND,5410148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1536x864,1519x722,,Demographics,2,173,No,education -quantised,7
12,1641130193916,02/01/2022 13:29:53,1641130193390,0,02/01/2022 13:29:53,62188,20,questionnaire-e2l7,,18259961,BLIND,5410148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1536x864,1519x722,,Demographics,2,173,No,education -text,
13,1641130193916,02/01/2022 13:29:53,1641130193390,0,02/01/2022 13:29:53,62188,20,questionnaire-e2l7,,18259961,BLIND,5410148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1536x864,1519x722,,Demographics,2,173,No,Handedness,Right
14,1641130193916,02/01/2022 13:29:53,1641130193391,0,02/01/2022 13:29:53,62188,20,questionnaire-e2l7,,18259961,BLIND,5410148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1536x864,1519x722,,Demographics,2,173,No,Handedness-quantised,2
15,1641130193916,02/01/2022 13:29:53,1641130193391,0,02/01/2022 13:29:53,62188,20,questionnaire-e2l7,,18259961,BLIND,5410148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1536x864,1519x722,,Demographics,2,173,No,medical_condition_motor-1,No
16,1641130193916,02/01/2022 13:29:53,1641130193392,0,02/01/2022 13:29:53,62188,20,questionnaire-e2l7,,18259961,BLIND,5410148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1536x864,1519x722,,Demographics,2,173,No,medical_condition_motor-text,
17,1641130193916,02/01/2022 13:29:53,1641130193392,0,02/01/2022 13:29:53,62188,20,questionnaire-e2l7,,18259961,BLIND,5410148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1536x864,1519x722,,Demographics,2,173,No,medical_condition_vision-1,No
18,1641130193916,02/01/2022 13:29:53,1641130193392,0,02/01/2022 13:29:53,62188,20,questionnaire-e2l7,,18259961,BLIND,5410148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1536x864,1519x722,,Demographics,2,173,No,medical_condition_vision-text,
19,1641130193916,02/01/2022 13:29:53,1641130193393,0,02/01/2022 13:29:53,62188,20,questionnaire-e2l7,,18259961,BLIND,5410148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1536x864,1519x722,,Demographics,2,173,No,cataract_predictors-1,No
20,1641130193916,02/01/2022 13:29:53,1641130193393,0,02/01/2022 13:29:53,62188,20,questionnaire-e2l7,,18259961,BLIND,5410148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1536x864,1519x722,,Demographics,2,173,No,carer,No
21,1641130193916,02/01/2022 13:29:53,1641130193394,0,02/01/2022 13:29:53,62188,20,questionnaire-e2l7,,18259961,BLIND,5410148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1536x864,1519x722,,Demographics,2,173,No,carer-quantised,2
22,1641130193916,02/01/2022 13:29:53,1641130193394,0,02/01/2022 13:29:53,62188,20,questionnaire-e2l7,,18259961,BLIND,5410148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1536x864,1519x722,,Demographics,2,173,No,carer_completing_onbehalf,No
23,1641130193981,02/01/2022 13:29:53,1641130193395,0,02/01/2022 13:29:53,62188,20,questionnaire-e2l7,,18259961,BLIND,5410148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1536x864,1519x722,,Demographics,2,173,No,carer_completing_onbehalf-quantised,2
24,1641130193981,02/01/2022 13:29:53,1641130193395,0,02/01/2022 13:29:53,62188,20,questionnaire-e2l7,,18259961,BLIND,5410148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1536x864,1519x722,,Demographics,2,173,No,END QUESTIONNAIRE,94291
1,1640712049676,28/12/2021 17:20:49,1640712049489,0,28/12/2021 17:20:49,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,168,No,BEGIN QUESTIONNAIRE,
2,1640712191702,28/12/2021 17:23:11,1640712191561,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,sex,Male
3,1640712191810,28/12/2021 17:23:11,1640712191563,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,sex-quantised,2
4,1640712191810,28/12/2021 17:23:11,1640712191563,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,height,"5'5"" - 5'6"""
5,1640712191810,28/12/2021 17:23:11,1640712191563,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,height-quantised,4
6,1640712191810,28/12/2021 17:23:11,1640712191563,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,weight-unit,imperial
7,1640712191810,28/12/2021 17:23:11,1640712191563,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,weight-first,13
8,1640712191810,28/12/2021 17:23:11,1640712191563,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,weight-second,4
9,1640712191810,28/12/2021 17:23:11,1640712191563,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,age_in_years ,65
10,1640712191810,28/12/2021 17:23:11,1640712191563,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,education ,"CSE/GSCE or ""O"" Level"
11,1640712191810,28/12/2021 17:23:11,1640712191564,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,education -quantised,2
12,1640712191810,28/12/2021 17:23:11,1640712191564,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,education -text,
13,1640712191810,28/12/2021 17:23:11,1640712191564,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,Handedness,Right
14,1640712191810,28/12/2021 17:23:11,1640712191564,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,Handedness-quantised,2
15,1640712191810,28/12/2021 17:23:11,1640712191564,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,medical_condition_motor-1,No
16,1640712191810,28/12/2021 17:23:11,1640712191564,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,medical_condition_motor-text,
17,1640712191810,28/12/2021 17:23:11,1640712191564,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,medical_condition_vision-1,No
18,1640712191810,28/12/2021 17:23:11,1640712191565,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,medical_condition_vision-text,
19,1640712191810,28/12/2021 17:23:11,1640712191565,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,cataract_predictors-5,Smoking
20,1640712191810,28/12/2021 17:23:11,1640712191565,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,carer,No
21,1640712191810,28/12/2021 17:23:11,1640712191565,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,carer-quantised,2
22,1640712191810,28/12/2021 17:23:11,1640712191565,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,carer_completing_onbehalf,N/A
23,1640712191890,28/12/2021 17:23:11,1640712191565,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,carer_completing_onbehalf-quantised,3
24,1640712191890,28/12/2021 17:23:11,1640712191565,0,28/12/2021 17:23:11,62188,20,questionnaire-e2l7,,18229631,BLIND,5384850,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x727,,Demographics,2,168,No,END QUESTIONNAIRE,142076
1,1640708847221,28/12/2021 16:27:27,1640708847028,0,28/12/2021 16:27:27,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x821,,Demographics,2,152,No,BEGIN QUESTIONNAIRE,
2,1640709055828,28/12/2021 16:30:55,1640709055560,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,sex,Female
3,1640709055917,28/12/2021 16:30:55,1640709055562,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,sex-quantised,1
4,1640709055917,28/12/2021 16:30:55,1640709055563,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,height,"5' 0"" and under"
5,1640709055917,28/12/2021 16:30:55,1640709055563,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,height-quantised,1
6,1640709055917,28/12/2021 16:30:55,1640709055563,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,weight-unit,imperial
7,1640709055917,28/12/2021 16:30:55,1640709055563,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,weight-first,9
8,1640709055917,28/12/2021 16:30:55,1640709055563,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,weight-second,3
9,1640709055917,28/12/2021 16:30:55,1640709055563,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,age_in_years ,64
10,1640709055917,28/12/2021 16:30:55,1640709055563,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,education ,Vocational qualification (GNVQ or BTEC)
11,1640709055917,28/12/2021 16:30:55,1640709055563,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,education -quantised,3
12,1640709055917,28/12/2021 16:30:55,1640709055564,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,education -text,
13,1640709055917,28/12/2021 16:30:55,1640709055564,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,Handedness,Right
14,1640709055917,28/12/2021 16:30:55,1640709055564,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,Handedness-quantised,2
15,1640709055917,28/12/2021 16:30:55,1640709055564,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,medical_condition_motor-1,No
16,1640709055917,28/12/2021 16:30:55,1640709055564,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,medical_condition_motor-text,
17,1640709055917,28/12/2021 16:30:55,1640709055564,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,medical_condition_vision-1,No
18,1640709055917,28/12/2021 16:30:55,1640709055564,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,medical_condition_vision-text,
19,1640709055917,28/12/2021 16:30:55,1640709055565,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,cataract_predictors-1,No
20,1640709055917,28/12/2021 16:30:55,1640709055565,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,carer,No
21,1640709055917,28/12/2021 16:30:55,1640709055565,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,carer-quantised,2
22,1640709055917,28/12/2021 16:30:55,1640709055565,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,carer_completing_onbehalf,No
23,1640709056000,28/12/2021 16:30:56,1640709055565,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,carer_completing_onbehalf-quantised,2
24,1640709056000,28/12/2021 16:30:56,1640709055565,0,28/12/2021 16:30:55,62188,20,questionnaire-e2l7,,18228908,BLIND,5384675,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1425x821,,Demographics,2,152,No,END QUESTIONNAIRE,208537
1,1640706170180,28/12/2021 15:42:50,1640706169872,0,28/12/2021 15:42:49,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,BEGIN QUESTIONNAIRE,
2,1640706247201,28/12/2021 15:44:07,1640706246934,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,sex,Female
3,1640706247281,28/12/2021 15:44:07,1640706246936,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,sex-quantised,1
4,1640706247281,28/12/2021 15:44:07,1640706246936,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,height,"5' 0"" and under"
5,1640706247281,28/12/2021 15:44:07,1640706246936,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,height-quantised,1
6,1640706247281,28/12/2021 15:44:07,1640706246936,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,weight-unit,imperial
7,1640706247281,28/12/2021 15:44:07,1640706246936,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,weight-first,12
8,1640706247281,28/12/2021 15:44:07,1640706246936,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,weight-second,0
9,1640706247281,28/12/2021 15:44:07,1640706246936,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,age_in_years ,33
10,1640706247281,28/12/2021 15:44:07,1640706246936,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,education ,Postgraduate qualification (Masters or PhD)
11,1640706247281,28/12/2021 15:44:07,1640706246937,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,education -quantised,7
12,1640706247281,28/12/2021 15:44:07,1640706246937,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,education -text,
13,1640706247281,28/12/2021 15:44:07,1640706246937,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,Handedness,Right
14,1640706247281,28/12/2021 15:44:07,1640706246937,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,Handedness-quantised,2
15,1640706247281,28/12/2021 15:44:07,1640706246937,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,medical_condition_motor-1,No
16,1640706247281,28/12/2021 15:44:07,1640706246937,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,medical_condition_motor-text,
17,1640706247281,28/12/2021 15:44:07,1640706246937,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,medical_condition_vision-1,No
18,1640706247281,28/12/2021 15:44:07,1640706246938,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,medical_condition_vision-text,
19,1640706247281,28/12/2021 15:44:07,1640706246938,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,cataract_predictors-1,No
20,1640706247281,28/12/2021 15:44:07,1640706246938,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,carer,No
21,1640706247281,28/12/2021 15:44:07,1640706246938,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,carer-quantised,2
22,1640706247281,28/12/2021 15:44:07,1640706246938,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,carer_completing_onbehalf,No
23,1640706247357,28/12/2021 15:44:07,1640706246938,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,carer_completing_onbehalf-quantised,2
24,1640706247357,28/12/2021 15:44:07,1640706246939,0,28/12/2021 15:44:06,62188,20,questionnaire-e2l7,,18228388,BLIND,5384559,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,152,No,END QUESTIONNAIRE,77067
1,1640202985312,22/12/2021 19:56:25,1640202984303,0,22/12/2021 19:56:24,62188,20,questionnaire-e2l7,,18188612,BLIND,5372697,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1280x720,1280x609,,Demographics,2,168,No,BEGIN QUESTIONNAIRE,
